index,date,value,ticker
Deferred Income Tax,2020-12-31 00:00:00,,INTC
Depreciation Amortization Depletion,2020-12-31 00:00:00,,INTC
Depreciation And Amortization,2020-12-31 00:00:00,,INTC
Amortization Cash Flow,2020-12-31 00:00:00,,INTC
Amortization Of Intangibles,2020-12-31 00:00:00,,INTC
Depreciation,2020-12-31 00:00:00,,INTC
Operating Gains Losses,2020-12-31 00:00:00,,INTC
Earnings Losses From Equity Investments,2020-12-31 00:00:00,-1757000000.0,INTC
Gain Loss On Investment Securities,2020-12-31 00:00:00,,INTC
Gain Loss On Sale Of Business,2020-12-31 00:00:00,,INTC
Net Income From Continuing Operations,2020-12-31 00:00:00,,INTC
Free Cash Flow,2024-12-31 00:00:00,6921826000.0,NFLX
Repurchase Of Capital Stock,2024-12-31 00:00:00,-6263746000.0,NFLX
Repayment Of Debt,2024-12-31 00:00:00,-400000000.0,NFLX
Issuance Of Debt,2024-12-31 00:00:00,1794460000.0,NFLX
Issuance Of Capital Stock,2024-12-31 00:00:00,832887000.0,NFLX
Capital Expenditure,2024-12-31 00:00:00,-439538000.0,NFLX
Interest Paid Supplemental Data,2024-12-31 00:00:00,674502000.0,NFLX
Income Tax Paid Supplemental Data,2024-12-31 00:00:00,1641530000.0,NFLX
End Cash Position,2024-12-31 00:00:00,7807337000.0,NFLX
Beginning Cash Position,2024-12-31 00:00:00,7118515000.0,NFLX
Effect Of Exchange Rate Changes,2024-12-31 00:00:00,-416331000.0,NFLX
Changes In Cash,2024-12-31 00:00:00,1105153000.0,NFLX
Financing Cash Flow,2024-12-31 00:00:00,-4074427000.0,NFLX
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,-4074427000.0,NFLX
Net Other Financing Charges,2024-12-31 00:00:00,-38028000.0,NFLX
Net Common Stock Issuance,2024-12-31 00:00:00,-5430859000.0,NFLX
Common Stock Payments,2024-12-31 00:00:00,-6263746000.0,NFLX
Common Stock Issuance,2024-12-31 00:00:00,832887000.0,NFLX
Net Issuance Payments Of Debt,2024-12-31 00:00:00,1394460000.0,NFLX
Net Long Term Debt Issuance,2024-12-31 00:00:00,1394460000.0,NFLX
Long Term Debt Payments,2024-12-31 00:00:00,-400000000.0,NFLX
Long Term Debt Issuance,2024-12-31 00:00:00,1794460000.0,NFLX
Investing Cash Flow,2024-12-31 00:00:00,-2181784000.0,NFLX
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-2181784000.0,NFLX
Net Other Investing Changes,2024-12-31 00:00:00,,NFLX
Net Investment Purchase And Sale,2024-12-31 00:00:00,-1742246000.0,NFLX
Sale Of Investment,2024-12-31 00:00:00,0.0,NFLX
Purchase Of Investment,2024-12-31 00:00:00,-1742246000.0,NFLX
Net Business Purchase And Sale,2024-12-31 00:00:00,0.0,NFLX
Purchase Of Business,2024-12-31 00:00:00,0.0,NFLX
Net PPE Purchase And Sale,2024-12-31 00:00:00,-439538000.0,NFLX
Purchase Of PPE,2024-12-31 00:00:00,-439538000.0,NFLX
Operating Cash Flow,2024-12-31 00:00:00,7361364000.0,NFLX
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,7361364000.0,NFLX
Change In Working Capital,2024-12-31 00:00:00,-33075000.0,NFLX
Change In Other Working Capital,2024-12-31 00:00:00,-368507000.0,NFLX
Change In Other Current Assets,2024-12-31 00:00:00,22180000.0,NFLX
Change In Payables And Accrued Expense,2024-12-31 00:00:00,313252000.0,NFLX
Change In Accrued Expense,2024-12-31 00:00:00,191899000.0,NFLX
Change In Payable,2024-12-31 00:00:00,121353000.0,NFLX
Change In Account Payable,2024-12-31 00:00:00,121353000.0,NFLX
Other Non Cash Items,2024-12-31 00:00:00,-16507974000.0,NFLX
Stock Based Compensation,2024-12-31 00:00:00,272588000.0,NFLX
Deferred Tax,2024-12-31 00:00:00,-590698000.0,NFLX
Deferred Income Tax,2024-12-31 00:00:00,-590698000.0,NFLX
Depreciation Amortization Depletion,2024-12-31 00:00:00,15630431000.0,NFLX
Depreciation And Amortization,2024-12-31 00:00:00,15630431000.0,NFLX
Amortization Cash Flow,2024-12-31 00:00:00,15301517000.0,NFLX
Amortization Of Intangibles,2024-12-31 00:00:00,15301517000.0,NFLX
Depreciation,2024-12-31 00:00:00,328914000.0,NFLX
Operating Gains Losses,2024-12-31 00:00:00,-121539000.0,NFLX
Net Foreign Currency Exchange Gain Loss,2024-12-31 00:00:00,-121539000.0,NFLX
Net Income From Continuing Operations,2024-12-31 00:00:00,8711631000.0,NFLX
Free Cash Flow,2023-12-31 00:00:00,6925749000.0,NFLX
Repurchase Of Capital Stock,2023-12-31 00:00:00,-6045347000.0,NFLX
Repayment Of Debt,2023-12-31 00:00:00,0.0,NFLX
Issuance Of Debt,2023-12-31 00:00:00,0.0,NFLX
Issuance Of Capital Stock,2023-12-31 00:00:00,169990000.0,NFLX
Capital Expenditure,2023-12-31 00:00:00,-348552000.0,NFLX
Interest Paid Supplemental Data,2023-12-31 00:00:00,684504000.0,NFLX
Income Tax Paid Supplemental Data,2023-12-31 00:00:00,1154973000.0,NFLX
End Cash Position,2023-12-31 00:00:00,7118515000.0,NFLX
Beginning Cash Position,2023-12-31 00:00:00,5170582000.0,NFLX
Effect Of Exchange Rate Changes,2023-12-31 00:00:00,82684000.0,NFLX
Changes In Cash,2023-12-31 00:00:00,1865249000.0,NFLX
Financing Cash Flow,2023-12-31 00:00:00,-5950803000.0,NFLX
Cash Flow From Continuing Financing Activities,2023-12-31 00:00:00,-5950803000.0,NFLX
Net Other Financing Charges,2023-12-31 00:00:00,-75446000.0,NFLX
Net Common Stock Issuance,2023-12-31 00:00:00,-5875357000.0,NFLX
Common Stock Payments,2023-12-31 00:00:00,-6045347000.0,NFLX
Common Stock Issuance,2023-12-31 00:00:00,169990000.0,NFLX
Net Issuance Payments Of Debt,2023-12-31 00:00:00,0.0,NFLX
Net Long Term Debt Issuance,2023-12-31 00:00:00,0.0,NFLX
Long Term Debt Payments,2023-12-31 00:00:00,0.0,NFLX
Long Term Debt Issuance,2023-12-31 00:00:00,0.0,NFLX
Investing Cash Flow,2023-12-31 00:00:00,541751000.0,NFLX
Cash Flow From Continuing Investing Activities,2023-12-31 00:00:00,541751000.0,NFLX
Net Other Investing Changes,2023-12-31 00:00:00,,NFLX
Net Investment Purchase And Sale,2023-12-31 00:00:00,890303000.0,NFLX
Sale Of Investment,2023-12-31 00:00:00,1395165000.0,NFLX
Purchase Of Investment,2023-12-31 00:00:00,-504862000.0,NFLX
Net Business Purchase And Sale,2023-12-31 00:00:00,0.0,NFLX
Purchase Of Business,2023-12-31 00:00:00,0.0,NFLX
Net PPE Purchase And Sale,2023-12-31 00:00:00,-348552000.0,NFLX
Purchase Of PPE,2023-12-31 00:00:00,-348552000.0,NFLX
Operating Cash Flow,2023-12-31 00:00:00,7274301000.0,NFLX
Cash Flow From Continuing Operating Activities,2023-12-31 00:00:00,7274301000.0,NFLX
Change In Working Capital,2023-12-31 00:00:00,-116148000.0,NFLX
Change In Other Working Capital,2023-12-31 00:00:00,-132212000.0,NFLX
Change In Other Current Assets,2023-12-31 00:00:00,-181003000.0,NFLX
Change In Payables And Accrued Expense,2023-12-31 00:00:00,197067000.0,NFLX
Change In Accrued Expense,2023-12-31 00:00:00,103565000.0,NFLX
Change In Payable,2023-12-31 00:00:00,93502000.0,NFLX
Change In Account Payable,2023-12-31 00:00:00,93502000.0,NFLX
Other Non Cash Items,2023-12-31 00:00:00,-12628230000.0,NFLX
Stock Based Compensation,2023-12-31 00:00:00,339368000.0,NFLX
Deferred Tax,2023-12-31 00:00:00,-459359000.0,NFLX
Deferred Income Tax,2023-12-31 00:00:00,-459359000.0,NFLX
Depreciation Amortization Depletion,2023-12-31 00:00:00,14554384000.0,NFLX
Depreciation And Amortization,2023-12-31 00:00:00,14554384000.0,NFLX
Amortization Cash Flow,2023-12-31 00:00:00,14197437000.0,NFLX
Amortization Of Intangibles,2023-12-31 00:00:00,14197437000.0,NFLX
Depreciation,2023-12-31 00:00:00,356947000.0,NFLX
Operating Gains Losses,2023-12-31 00:00:00,176296000.0,NFLX
Net Foreign Currency Exchange Gain Loss,2023-12-31 00:00:00,176296000.0,NFLX
Net Income From Continuing Operations,2023-12-31 00:00:00,5407990000.0,NFLX
Free Cash Flow,2022-12-31 00:00:00,1618528000.0,NFLX
Repurchase Of Capital Stock,2022-12-31 00:00:00,0.0,NFLX
Repayment Of Debt,2022-12-31 00:00:00,-700000000.0,NFLX
Issuance Of Debt,2022-12-31 00:00:00,0.0,NFLX
Issuance Of Capital Stock,2022-12-31 00:00:00,35746000.0,NFLX
Capital Expenditure,2022-12-31 00:00:00,-407729000.0,NFLX
Interest Paid Supplemental Data,2022-12-31 00:00:00,701693000.0,NFLX
Income Tax Paid Supplemental Data,2022-12-31 00:00:00,811720000.0,NFLX
End Cash Position,2022-12-31 00:00:00,5170582000.0,NFLX
Beginning Cash Position,2022-12-31 00:00:00,6055111000.0,NFLX
Effect Of Exchange Rate Changes,2022-12-31 00:00:00,-170140000.0,NFLX
Changes In Cash,2022-12-31 00:00:00,-714389000.0,NFLX
Financing Cash Flow,2022-12-31 00:00:00,-664254000.0,NFLX
Cash Flow From Continuing Financing Activities,2022-12-31 00:00:00,-664254000.0,NFLX
Net Other Financing Charges,2022-12-31 00:00:00,,NFLX
Net Common Stock Issuance,2022-12-31 00:00:00,35746000.0,NFLX
Common Stock Payments,2022-12-31 00:00:00,0.0,NFLX
Common Stock Issuance,2022-12-31 00:00:00,35746000.0,NFLX
Net Issuance Payments Of Debt,2022-12-31 00:00:00,-700000000.0,NFLX
Net Long Term Debt Issuance,2022-12-31 00:00:00,-700000000.0,NFLX
Long Term Debt Payments,2022-12-31 00:00:00,-700000000.0,NFLX
Long Term Debt Issuance,2022-12-31 00:00:00,0.0,NFLX
Investing Cash Flow,2022-12-31 00:00:00,-2076392000.0,NFLX
Cash Flow From Continuing Investing Activities,2022-12-31 00:00:00,-2076392000.0,NFLX
Net Other Investing Changes,2022-12-31 00:00:00,,NFLX
Net Investment Purchase And Sale,2022-12-31 00:00:00,-911276000.0,NFLX
Sale Of Investment,2022-12-31 00:00:00,0.0,NFLX
Purchase Of Investment,2022-12-31 00:00:00,-911276000.0,NFLX
Net Business Purchase And Sale,2022-12-31 00:00:00,-757387000.0,NFLX
Purchase Of Business,2022-12-31 00:00:00,-757387000.0,NFLX
Net PPE Purchase And Sale,2022-12-31 00:00:00,-407729000.0,NFLX
Purchase Of PPE,2022-12-31 00:00:00,-407729000.0,NFLX
Operating Cash Flow,2022-12-31 00:00:00,2026257000.0,NFLX
Cash Flow From Continuing Operating Activities,2022-12-31 00:00:00,2026257000.0,NFLX
Change In Working Capital,2022-12-31 00:00:00,-758087000.0,NFLX
Change In Other Working Capital,2022-12-31 00:00:00,-190197000.0,NFLX
Change In Other Current Assets,2022-12-31 00:00:00,-353834000.0,NFLX
Change In Payables And Accrued Expense,2022-12-31 00:00:00,-214056000.0,NFLX
Change In Accrued Expense,2022-12-31 00:00:00,-55513000.0,NFLX
Change In Payable,2022-12-31 00:00:00,-158543000.0,NFLX
Change In Account Payable,2022-12-31 00:00:00,-158543000.0,NFLX
Other Non Cash Items,2022-12-31 00:00:00,-16126185000.0,NFLX
Stock Based Compensation,2022-12-31 00:00:00,575452000.0,NFLX
Deferred Tax,2022-12-31 00:00:00,-166550000.0,NFLX
Deferred Income Tax,2022-12-31 00:00:00,-166550000.0,NFLX
Depreciation Amortization Depletion,2022-12-31 00:00:00,14362814000.0,NFLX
Depreciation And Amortization,2022-12-31 00:00:00,14362814000.0,NFLX
Amortization Cash Flow,2022-12-31 00:00:00,14026132000.0,NFLX
Amortization Of Intangibles,2022-12-31 00:00:00,14026132000.0,NFLX
Depreciation,2022-12-31 00:00:00,336682000.0,NFLX
Operating Gains Losses,2022-12-31 00:00:00,-353111000.0,NFLX
Net Foreign Currency Exchange Gain Loss,2022-12-31 00:00:00,-353111000.0,NFLX
Net Income From Continuing Operations,2022-12-31 00:00:00,4491924000.0,NFLX
Free Cash Flow,2021-12-31 00:00:00,-131975000.0,NFLX
Repurchase Of Capital Stock,2021-12-31 00:00:00,-600022000.0,NFLX
Repayment Of Debt,2021-12-31 00:00:00,-500000000.0,NFLX
Issuance Of Debt,2021-12-31 00:00:00,0.0,NFLX
Issuance Of Capital Stock,2021-12-31 00:00:00,174414000.0,NFLX
Capital Expenditure,2021-12-31 00:00:00,-524585000.0,NFLX
Interest Paid Supplemental Data,2021-12-31 00:00:00,763432000.0,NFLX
Income Tax Paid Supplemental Data,2021-12-31 00:00:00,509265000.0,NFLX
End Cash Position,2021-12-31 00:00:00,6055111000.0,NFLX
Beginning Cash Position,2021-12-31 00:00:00,8238870000.0,NFLX
Effect Of Exchange Rate Changes,2021-12-31 00:00:00,-86740000.0,NFLX
Changes In Cash,2021-12-31 00:00:00,-2097019000.0,NFLX
Financing Cash Flow,2021-12-31 00:00:00,-1149776000.0,NFLX
Cash Flow From Continuing Financing Activities,2021-12-31 00:00:00,-1149776000.0,NFLX
Net Other Financing Charges,2021-12-31 00:00:00,-224168000.0,NFLX
Net Common Stock Issuance,2021-12-31 00:00:00,-425608000.0,NFLX
Common Stock Payments,2021-12-31 00:00:00,-600022000.0,NFLX
Common Stock Issuance,2021-12-31 00:00:00,174414000.0,NFLX
Net Issuance Payments Of Debt,2021-12-31 00:00:00,-500000000.0,NFLX
Net Long Term Debt Issuance,2021-12-31 00:00:00,-500000000.0,NFLX
Long Term Debt Payments,2021-12-31 00:00:00,-500000000.0,NFLX
Long Term Debt Issuance,2021-12-31 00:00:00,0.0,NFLX
Investing Cash Flow,2021-12-31 00:00:00,-1339853000.0,NFLX
Cash Flow From Continuing Investing Activities,2021-12-31 00:00:00,-1339853000.0,NFLX
Net Other Investing Changes,2021-12-31 00:00:00,-26919000.0,NFLX
Net Investment Purchase And Sale,2021-12-31 00:00:00,0.0,NFLX
Sale Of Investment,2021-12-31 00:00:00,0.0,NFLX
Purchase Of Investment,2021-12-31 00:00:00,0.0,NFLX
Net Business Purchase And Sale,2021-12-31 00:00:00,-788349000.0,NFLX
Purchase Of Business,2021-12-31 00:00:00,-788349000.0,NFLX
Net PPE Purchase And Sale,2021-12-31 00:00:00,-524585000.0,NFLX
Purchase Of PPE,2021-12-31 00:00:00,-524585000.0,NFLX
Operating Cash Flow,2021-12-31 00:00:00,392610000.0,NFLX
Cash Flow From Continuing Operating Activities,2021-12-31 00:00:00,392610000.0,NFLX
Change In Working Capital,2021-12-31 00:00:00,-241977000.0,NFLX
Change In Other Working Capital,2021-12-31 00:00:00,-197749000.0,NFLX
Change In Other Current Assets,2021-12-31 00:00:00,-369681000.0,NFLX
Change In Payables And Accrued Expense,2021-12-31 00:00:00,325453000.0,NFLX
Change In Accrued Expense,2021-12-31 00:00:00,180338000.0,NFLX
Change In Payable,2021-12-31 00:00:00,145115000.0,NFLX
Change In Account Payable,2021-12-31 00:00:00,145115000.0,NFLX
Other Non Cash Items,2021-12-31 00:00:00,-17092527000.0,NFLX
Stock Based Compensation,2021-12-31 00:00:00,403220000.0,NFLX
Deferred Tax,2021-12-31 00:00:00,199548000.0,NFLX
Deferred Income Tax,2021-12-31 00:00:00,199548000.0,NFLX
Depreciation Amortization Depletion,2021-12-31 00:00:00,12438779000.0,NFLX
Depreciation And Amortization,2021-12-31 00:00:00,12438779000.0,NFLX
Amortization Cash Flow,2021-12-31 00:00:00,12230367000.0,NFLX
Amortization Of Intangibles,2021-12-31 00:00:00,12230367000.0,NFLX
Depreciation,2021-12-31 00:00:00,208412000.0,NFLX
Operating Gains Losses,2021-12-31 00:00:00,-430661000.0,NFLX
Net Foreign Currency Exchange Gain Loss,2021-12-31 00:00:00,-430661000.0,NFLX
Net Income From Continuing Operations,2021-12-31 00:00:00,5116228000.0,NFLX
Free Cash Flow,2020-12-31 00:00:00,,NFLX
Repurchase Of Capital Stock,2020-12-31 00:00:00,,NFLX
Repayment Of Debt,2020-12-31 00:00:00,,NFLX
Issuance Of Debt,2020-12-31 00:00:00,,NFLX
Issuance Of Capital Stock,2020-12-31 00:00:00,,NFLX
Capital Expenditure,2020-12-31 00:00:00,,NFLX
Interest Paid Supplemental Data,2020-12-31 00:00:00,,NFLX
Income Tax Paid Supplemental Data,2020-12-31 00:00:00,,NFLX
End Cash Position,2020-12-31 00:00:00,,NFLX
Beginning Cash Position,2020-12-31 00:00:00,,NFLX
Effect Of Exchange Rate Changes,2020-12-31 00:00:00,,NFLX
Changes In Cash,2020-12-31 00:00:00,,NFLX
Financing Cash Flow,2020-12-31 00:00:00,,NFLX
Cash Flow From Continuing Financing Activities,2020-12-31 00:00:00,,NFLX
Net Other Financing Charges,2020-12-31 00:00:00,-7559000.0,NFLX
Net Common Stock Issuance,2020-12-31 00:00:00,,NFLX
Common Stock Payments,2020-12-31 00:00:00,,NFLX
Common Stock Issuance,2020-12-31 00:00:00,,NFLX
Net Issuance Payments Of Debt,2020-12-31 00:00:00,,NFLX
Net Long Term Debt Issuance,2020-12-31 00:00:00,,NFLX
Long Term Debt Payments,2020-12-31 00:00:00,,NFLX
Long Term Debt Issuance,2020-12-31 00:00:00,,NFLX
Investing Cash Flow,2020-12-31 00:00:00,,NFLX
Cash Flow From Continuing Investing Activities,2020-12-31 00:00:00,,NFLX
Net Other Investing Changes,2020-12-31 00:00:00,-7431000.0,NFLX
Net Investment Purchase And Sale,2020-12-31 00:00:00,,NFLX
Sale Of Investment,2020-12-31 00:00:00,,NFLX
Purchase Of Investment,2020-12-31 00:00:00,,NFLX
Net Business Purchase And Sale,2020-12-31 00:00:00,,NFLX
Purchase Of Business,2020-12-31 00:00:00,,NFLX
Net PPE Purchase And Sale,2020-12-31 00:00:00,,NFLX
Purchase Of PPE,2020-12-31 00:00:00,,NFLX
Operating Cash Flow,2020-12-31 00:00:00,,NFLX
Cash Flow From Continuing Operating Activities,2020-12-31 00:00:00,,NFLX
Change In Working Capital,2020-12-31 00:00:00,,NFLX
Change In Other Working Capital,2020-12-31 00:00:00,,NFLX
Change In Other Current Assets,2020-12-31 00:00:00,,NFLX
Change In Payables And Accrued Expense,2020-12-31 00:00:00,,NFLX
Change In Accrued Expense,2020-12-31 00:00:00,,NFLX
Change In Payable,2020-12-31 00:00:00,,NFLX
Change In Account Payable,2020-12-31 00:00:00,,NFLX
Other Non Cash Items,2020-12-31 00:00:00,,NFLX
Stock Based Compensation,2020-12-31 00:00:00,,NFLX
Deferred Tax,2020-12-31 00:00:00,,NFLX
Deferred Income Tax,2020-12-31 00:00:00,,NFLX
Depreciation Amortization Depletion,2020-12-31 00:00:00,,NFLX
Depreciation And Amortization,2020-12-31 00:00:00,,NFLX
Amortization Cash Flow,2020-12-31 00:00:00,,NFLX
Amortization Of Intangibles,2020-12-31 00:00:00,,NFLX
Depreciation,2020-12-31 00:00:00,,NFLX
Operating Gains Losses,2020-12-31 00:00:00,,NFLX
Net Foreign Currency Exchange Gain Loss,2020-12-31 00:00:00,,NFLX
Net Income From Continuing Operations,2020-12-31 00:00:00,,NFLX
Free Cash Flow,2024-12-31 00:00:00,3581000000.0,TSLA
Repayment Of Debt,2024-12-31 00:00:00,-2881000000.0,TSLA
Issuance Of Debt,2024-12-31 00:00:00,5744000000.0,TSLA
Issuance Of Capital Stock,2024-12-31 00:00:00,,TSLA
Capital Expenditure,2024-12-31 00:00:00,-11342000000.0,TSLA
Interest Paid Supplemental Data,2024-12-31 00:00:00,277000000.0,TSLA
Income Tax Paid Supplemental Data,2024-12-31 00:00:00,1331000000.0,TSLA
End Cash Position,2024-12-31 00:00:00,17037000000.0,TSLA
Beginning Cash Position,2024-12-31 00:00:00,17189000000.0,TSLA
Effect Of Exchange Rate Changes,2024-12-31 00:00:00,-141000000.0,TSLA
Changes In Cash,2024-12-31 00:00:00,-11000000.0,TSLA
Financing Cash Flow,2024-12-31 00:00:00,3853000000.0,TSLA
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,3853000000.0,TSLA
Net Other Financing Charges,2024-12-31 00:00:00,-251000000.0,TSLA
Proceeds From Stock Option Exercised,2024-12-31 00:00:00,1241000000.0,TSLA
Net Common Stock Issuance,2024-12-31 00:00:00,,TSLA
Common Stock Issuance,2024-12-31 00:00:00,,TSLA
Net Issuance Payments Of Debt,2024-12-31 00:00:00,2863000000.0,TSLA
Net Long Term Debt Issuance,2024-12-31 00:00:00,2863000000.0,TSLA
Long Term Debt Payments,2024-12-31 00:00:00,-2881000000.0,TSLA
Long Term Debt Issuance,2024-12-31 00:00:00,5744000000.0,TSLA
Investing Cash Flow,2024-12-31 00:00:00,-18787000000.0,TSLA
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-18787000000.0,TSLA
Net Other Investing Changes,2024-12-31 00:00:00,,TSLA
Net Investment Purchase And Sale,2024-12-31 00:00:00,-7445000000.0,TSLA
Sale Of Investment,2024-12-31 00:00:00,28510000000.0,TSLA
Purchase Of Investment,2024-12-31 00:00:00,-35955000000.0,TSLA
Net Business Purchase And Sale,2024-12-31 00:00:00,0.0,TSLA
Sale Of Business,2024-12-31 00:00:00,,TSLA
Purchase Of Business,2024-12-31 00:00:00,0.0,TSLA
Net Intangibles Purchase And Sale,2024-12-31 00:00:00,0.0,TSLA
Sale Of Intangibles,2024-12-31 00:00:00,0.0,TSLA
Purchase Of Intangibles,2024-12-31 00:00:00,0.0,TSLA
Net PPE Purchase And Sale,2024-12-31 00:00:00,-11342000000.0,TSLA
Purchase Of PPE,2024-12-31 00:00:00,-11342000000.0,TSLA
Operating Cash Flow,2024-12-31 00:00:00,14923000000.0,TSLA
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,14923000000.0,TSLA
Change In Working Capital,2024-12-31 00:00:00,81000000.0,TSLA
Change In Other Working Capital,2024-12-31 00:00:00,502000000.0,TSLA
Change In Other Current Liabilities,2024-12-31 00:00:00,,TSLA
Change In Other Current Assets,2024-12-31 00:00:00,-590000000.0,TSLA
Change In Payables And Accrued Expense,2024-12-31 00:00:00,3588000000.0,TSLA
Change In Payable,2024-12-31 00:00:00,3588000000.0,TSLA
Change In Account Payable,2024-12-31 00:00:00,3588000000.0,TSLA
Change In Prepaid Assets,2024-12-31 00:00:00,-3273000000.0,TSLA
Change In Inventory,2024-12-31 00:00:00,937000000.0,TSLA
Change In Receivables,2024-12-31 00:00:00,-1083000000.0,TSLA
Changes In Account Receivables,2024-12-31 00:00:00,-1083000000.0,TSLA
Other Non Cash Items,2024-12-31 00:00:00,172000000.0,TSLA
Stock Based Compensation,2024-12-31 00:00:00,1999000000.0,TSLA
Asset Impairment Charge,2024-12-31 00:00:00,335000000.0,TSLA
Deferred Tax,2024-12-31 00:00:00,477000000.0,TSLA
Deferred Income Tax,2024-12-31 00:00:00,477000000.0,TSLA
Depreciation Amortization Depletion,2024-12-31 00:00:00,5368000000.0,TSLA
