index,date,value,ticker
Interest Expense,2021-12-31 00:00:00,1001000000.0,GILD
Interest Income,2021-12-31 00:00:00,,GILD
Normalized Income,2021-12-31 00:00:00,6928311000.0,GILD
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,6225000000.0,GILD
Total Expenses,2021-12-31 00:00:00,16448000000.0,GILD
Total Operating Income As Reported,2021-12-31 00:00:00,9918000000.0,GILD
Diluted Average Shares,2021-12-31 00:00:00,1262000000.0,GILD
Basic Average Shares,2021-12-31 00:00:00,1256000000.0,GILD
Diluted EPS,2021-12-31 00:00:00,4.93,GILD
Basic EPS,2021-12-31 00:00:00,4.96,GILD
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,6225000000.0,GILD
Net Income Common Stockholders,2021-12-31 00:00:00,6225000000.0,GILD
Net Income,2021-12-31 00:00:00,6225000000.0,GILD
Minority Interests,2021-12-31 00:00:00,24000000.0,GILD
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,6201000000.0,GILD
Net Income Continuous Operations,2021-12-31 00:00:00,6201000000.0,GILD
Tax Provision,2021-12-31 00:00:00,2077000000.0,GILD
Pretax Income,2021-12-31 00:00:00,8278000000.0,GILD
Other Income Expense,2021-12-31 00:00:00,-1578000000.0,GILD
Other Non Operating Income Expenses,2021-12-31 00:00:00,-639000000.0,GILD
Special Income Charges,2021-12-31 00:00:00,-939000000.0,GILD
Other Special Charges,2021-12-31 00:00:00,939000000.0,GILD
Write Off,2021-12-31 00:00:00,0.0,GILD
Gain On Sale Of Security,2021-12-31 00:00:00,,GILD
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-1001000000.0,GILD
Interest Expense Non Operating,2021-12-31 00:00:00,1001000000.0,GILD
Interest Income Non Operating,2021-12-31 00:00:00,,GILD
Operating Income,2021-12-31 00:00:00,10857000000.0,GILD
Operating Expense,2021-12-31 00:00:00,9847000000.0,GILD
Research And Development,2021-12-31 00:00:00,4601000000.0,GILD
Selling General And Administration,2021-12-31 00:00:00,5246000000.0,GILD
Gross Profit,2021-12-31 00:00:00,20704000000.0,GILD
Cost Of Revenue,2021-12-31 00:00:00,6601000000.0,GILD
Total Revenue,2021-12-31 00:00:00,27305000000.0,GILD
Operating Revenue,2021-12-31 00:00:00,27305000000.0,GILD
Tax Effect Of Unusual Items,2020-12-31 00:00:00,,GILD
Tax Rate For Calcs,2020-12-31 00:00:00,,GILD
Normalized EBITDA,2020-12-31 00:00:00,,GILD
Total Unusual Items,2020-12-31 00:00:00,,GILD
Total Unusual Items Excluding Goodwill,2020-12-31 00:00:00,,GILD
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,,GILD
Reconciled Depreciation,2020-12-31 00:00:00,,GILD
Reconciled Cost Of Revenue,2020-12-31 00:00:00,,GILD
EBITDA,2020-12-31 00:00:00,,GILD
EBIT,2020-12-31 00:00:00,,GILD
Net Interest Income,2020-12-31 00:00:00,,GILD
Interest Expense,2020-12-31 00:00:00,,GILD
Interest Income,2020-12-31 00:00:00,,GILD
Normalized Income,2020-12-31 00:00:00,,GILD
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,,GILD
Total Expenses,2020-12-31 00:00:00,,GILD
Total Operating Income As Reported,2020-12-31 00:00:00,,GILD
Diluted Average Shares,2020-12-31 00:00:00,1263000000.0,GILD
Basic Average Shares,2020-12-31 00:00:00,1257000000.0,GILD
Diluted EPS,2020-12-31 00:00:00,0.1,GILD
Basic EPS,2020-12-31 00:00:00,0.1,GILD
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,,GILD
Net Income Common Stockholders,2020-12-31 00:00:00,,GILD
Net Income,2020-12-31 00:00:00,,GILD
Minority Interests,2020-12-31 00:00:00,,GILD
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,,GILD
Net Income Continuous Operations,2020-12-31 00:00:00,,GILD
Tax Provision,2020-12-31 00:00:00,,GILD
Pretax Income,2020-12-31 00:00:00,,GILD
Other Income Expense,2020-12-31 00:00:00,,GILD
Other Non Operating Income Expenses,2020-12-31 00:00:00,,GILD
Special Income Charges,2020-12-31 00:00:00,,GILD
Other Special Charges,2020-12-31 00:00:00,,GILD
Write Off,2020-12-31 00:00:00,,GILD
Gain On Sale Of Security,2020-12-31 00:00:00,,GILD
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,,GILD
Interest Expense Non Operating,2020-12-31 00:00:00,,GILD
Interest Income Non Operating,2020-12-31 00:00:00,,GILD
Operating Income,2020-12-31 00:00:00,,GILD
Operating Expense,2020-12-31 00:00:00,,GILD
Research And Development,2020-12-31 00:00:00,,GILD
Selling General And Administration,2020-12-31 00:00:00,,GILD
Gross Profit,2020-12-31 00:00:00,,GILD
Cost Of Revenue,2020-12-31 00:00:00,,GILD
Total Revenue,2020-12-31 00:00:00,,GILD
Operating Revenue,2020-12-31 00:00:00,,GILD
Tax Effect Of Unusual Items,2024-12-31 00:00:00,-1571430000.0,INTC
Tax Rate For Calcs,2024-12-31 00:00:00,0.21,INTC
Normalized EBITDA,2024-12-31 00:00:00,8686000000.0,INTC
Total Unusual Items,2024-12-31 00:00:00,-7483000000.0,INTC
Total Unusual Items Excluding Goodwill,2024-12-31 00:00:00,-7483000000.0,INTC
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,-18756000000.0,INTC
Reconciled Depreciation,2024-12-31 00:00:00,11379000000.0,INTC
Reconciled Cost Of Revenue,2024-12-31 00:00:00,35756000000.0,INTC
EBITDA,2024-12-31 00:00:00,1203000000.0,INTC
EBIT,2024-12-31 00:00:00,-10176000000.0,INTC
Net Interest Income,2024-12-31 00:00:00,981000000.0,INTC
Interest Expense,2024-12-31 00:00:00,1034000000.0,INTC
Interest Income,2024-12-31 00:00:00,1805000000.0,INTC
Normalized Income,2024-12-31 00:00:00,-12844430000.0,INTC
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,-18756000000.0,INTC
Total Expenses,2024-12-31 00:00:00,57809000000.0,INTC
Total Operating Income As Reported,2024-12-31 00:00:00,-11678000000.0,INTC
Diluted Average Shares,2024-12-31 00:00:00,,INTC
Basic Average Shares,2024-12-31 00:00:00,,INTC
Diluted EPS,2024-12-31 00:00:00,,INTC
Basic EPS,2024-12-31 00:00:00,,INTC
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,-18756000000.0,INTC
Net Income Common Stockholders,2024-12-31 00:00:00,-18756000000.0,INTC
Net Income,2024-12-31 00:00:00,-18756000000.0,INTC
Minority Interests,2024-12-31 00:00:00,477000000.0,INTC
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,-19233000000.0,INTC
Net Income Continuous Operations,2024-12-31 00:00:00,-19233000000.0,INTC
Tax Provision,2024-12-31 00:00:00,8023000000.0,INTC
Pretax Income,2024-12-31 00:00:00,-11210000000.0,INTC
Other Income Expense,2024-12-31 00:00:00,-7483000000.0,INTC
Other Non Operating Income Expenses,2024-12-31 00:00:00,,INTC
Special Income Charges,2024-12-31 00:00:00,-7317000000.0,INTC
Gain On Sale Of Business,2024-12-31 00:00:00,,INTC
Other Special Charges,2024-12-31 00:00:00,858000000.0,INTC
Write Off,2024-12-31 00:00:00,3978000000.0,INTC
Restructuring And Mergern Acquisition,2024-12-31 00:00:00,2481000000.0,INTC
Gain On Sale Of Security,2024-12-31 00:00:00,-166000000.0,INTC
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,981000000.0,INTC
Total Other Finance Cost,2024-12-31 00:00:00,-210000000.0,INTC
Interest Expense Non Operating,2024-12-31 00:00:00,1034000000.0,INTC
Interest Income Non Operating,2024-12-31 00:00:00,1805000000.0,INTC
Operating Income,2024-12-31 00:00:00,-4708000000.0,INTC
Operating Expense,2024-12-31 00:00:00,22053000000.0,INTC
Research And Development,2024-12-31 00:00:00,16546000000.0,INTC
Selling General And Administration,2024-12-31 00:00:00,5507000000.0,INTC
Gross Profit,2024-12-31 00:00:00,17345000000.0,INTC
Cost Of Revenue,2024-12-31 00:00:00,35756000000.0,INTC
Total Revenue,2024-12-31 00:00:00,53101000000.0,INTC
Operating Revenue,2024-12-31 00:00:00,53101000000.0,INTC
Tax Effect Of Unusual Items,2023-12-31 00:00:00,21420000.0,INTC
Tax Rate For Calcs,2023-12-31 00:00:00,0.21,INTC
Normalized EBITDA,2023-12-31 00:00:00,11140000000.0,INTC
Total Unusual Items,2023-12-31 00:00:00,102000000.0,INTC
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,102000000.0,INTC
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,1689000000.0,INTC
Reconciled Depreciation,2023-12-31 00:00:00,9602000000.0,INTC
Reconciled Cost Of Revenue,2023-12-31 00:00:00,32517000000.0,INTC
EBITDA,2023-12-31 00:00:00,11242000000.0,INTC
EBIT,2023-12-31 00:00:00,1640000000.0,INTC
Net Interest Income,2023-12-31 00:00:00,629000000.0,INTC
Interest Expense,2023-12-31 00:00:00,878000000.0,INTC
Interest Income,2023-12-31 00:00:00,1335000000.0,INTC
Normalized Income,2023-12-31 00:00:00,1608420000.0,INTC
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,1689000000.0,INTC
Total Expenses,2023-12-31 00:00:00,54197000000.0,INTC
Total Operating Income As Reported,2023-12-31 00:00:00,93000000.0,INTC
Diluted Average Shares,2023-12-31 00:00:00,4212000000.0,INTC
Basic Average Shares,2023-12-31 00:00:00,4190000000.0,INTC
Diluted EPS,2023-12-31 00:00:00,0.4,INTC
Basic EPS,2023-12-31 00:00:00,0.4,INTC
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,1689000000.0,INTC
Net Income Common Stockholders,2023-12-31 00:00:00,1689000000.0,INTC
Net Income,2023-12-31 00:00:00,1689000000.0,INTC
Minority Interests,2023-12-31 00:00:00,14000000.0,INTC
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,1675000000.0,INTC
Net Income Continuous Operations,2023-12-31 00:00:00,1675000000.0,INTC
Tax Provision,2023-12-31 00:00:00,-913000000.0,INTC
Pretax Income,2023-12-31 00:00:00,762000000.0,INTC
Other Income Expense,2023-12-31 00:00:00,102000000.0,INTC
Other Non Operating Income Expenses,2023-12-31 00:00:00,,INTC
Special Income Charges,2023-12-31 00:00:00,-152000000.0,INTC
Gain On Sale Of Business,2023-12-31 00:00:00,,INTC
Other Special Charges,2023-12-31 00:00:00,-329000000.0,INTC
Write Off,2023-12-31 00:00:00,259000000.0,INTC
Restructuring And Mergern Acquisition,2023-12-31 00:00:00,222000000.0,INTC
Gain On Sale Of Security,2023-12-31 00:00:00,254000000.0,INTC
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,629000000.0,INTC
Total Other Finance Cost,2023-12-31 00:00:00,-172000000.0,INTC
Interest Expense Non Operating,2023-12-31 00:00:00,878000000.0,INTC
Interest Income Non Operating,2023-12-31 00:00:00,1335000000.0,INTC
Operating Income,2023-12-31 00:00:00,31000000.0,INTC
Operating Expense,2023-12-31 00:00:00,21680000000.0,INTC
Research And Development,2023-12-31 00:00:00,16046000000.0,INTC
Selling General And Administration,2023-12-31 00:00:00,5634000000.0,INTC
Gross Profit,2023-12-31 00:00:00,21711000000.0,INTC
Cost Of Revenue,2023-12-31 00:00:00,32517000000.0,INTC
Total Revenue,2023-12-31 00:00:00,54228000000.0,INTC
Operating Revenue,2023-12-31 00:00:00,54228000000.0,INTC
Tax Effect Of Unusual Items,2022-12-31 00:00:00,1105860000.0,INTC
Tax Rate For Calcs,2022-12-31 00:00:00,0.21,INTC
Normalized EBITDA,2022-12-31 00:00:00,16033000000.0,INTC
Total Unusual Items,2022-12-31 00:00:00,5266000000.0,INTC
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,5266000000.0,INTC
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,8014000000.0,INTC
Reconciled Depreciation,2022-12-31 00:00:00,13035000000.0,INTC
Reconciled Cost Of Revenue,2022-12-31 00:00:00,36188000000.0,INTC
EBITDA,2022-12-31 00:00:00,21299000000.0,INTC
EBIT,2022-12-31 00:00:00,8264000000.0,INTC
Net Interest Income,2022-12-31 00:00:00,166000000.0,INTC
Interest Expense,2022-12-31 00:00:00,496000000.0,INTC
Interest Income,2022-12-31 00:00:00,589000000.0,INTC
Normalized Income,2022-12-31 00:00:00,3853860000.0,INTC
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,8014000000.0,INTC
Total Expenses,2022-12-31 00:00:00,60718000000.0,INTC
Total Operating Income As Reported,2022-12-31 00:00:00,2334000000.0,INTC
Diluted Average Shares,2022-12-31 00:00:00,4123000000.0,INTC
Basic Average Shares,2022-12-31 00:00:00,4108000000.0,INTC
Diluted EPS,2022-12-31 00:00:00,1.94,INTC
Basic EPS,2022-12-31 00:00:00,1.95,INTC
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,8014000000.0,INTC
Net Income Common Stockholders,2022-12-31 00:00:00,8014000000.0,INTC
Net Income,2022-12-31 00:00:00,8014000000.0,INTC
Minority Interests,2022-12-31 00:00:00,-3000000.0,INTC
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,8017000000.0,INTC
Net Income Continuous Operations,2022-12-31 00:00:00,8017000000.0,INTC
Tax Provision,2022-12-31 00:00:00,-249000000.0,INTC
Pretax Income,2022-12-31 00:00:00,7768000000.0,INTC
Other Income Expense,2022-12-31 00:00:00,5266000000.0,INTC
Other Non Operating Income Expenses,2022-12-31 00:00:00,,INTC
Special Income Charges,2022-12-31 00:00:00,808000000.0,INTC
Gain On Sale Of Business,2022-12-31 00:00:00,1000000000.0,INTC
Other Special Charges,2022-12-31 00:00:00,-1187000000.0,INTC
Write Off,2022-12-31 00:00:00,341000000.0,INTC
Restructuring And Mergern Acquisition,2022-12-31 00:00:00,1038000000.0,INTC
Gain On Sale Of Security,2022-12-31 00:00:00,4458000000.0,INTC
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,166000000.0,INTC
Total Other Finance Cost,2022-12-31 00:00:00,-73000000.0,INTC
Interest Expense Non Operating,2022-12-31 00:00:00,496000000.0,INTC
Interest Income Non Operating,2022-12-31 00:00:00,589000000.0,INTC
Operating Income,2022-12-31 00:00:00,2336000000.0,INTC
Operating Expense,2022-12-31 00:00:00,24530000000.0,INTC
Research And Development,2022-12-31 00:00:00,17528000000.0,INTC
Selling General And Administration,2022-12-31 00:00:00,7002000000.0,INTC
Gross Profit,2022-12-31 00:00:00,26866000000.0,INTC
Cost Of Revenue,2022-12-31 00:00:00,36188000000.0,INTC
Total Revenue,2022-12-31 00:00:00,63054000000.0,INTC
Operating Revenue,2022-12-31 00:00:00,63054000000.0,INTC
Tax Effect Of Unusual Items,2021-12-31 00:00:00,8755000.0,INTC
Tax Rate For Calcs,2021-12-31 00:00:00,0.085,INTC
Normalized EBITDA,2021-12-31 00:00:00,33989000000.0,INTC
Total Unusual Items,2021-12-31 00:00:00,103000000.0,INTC
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,103000000.0,INTC
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,19868000000.0,INTC
Reconciled Depreciation,2021-12-31 00:00:00,11792000000.0,INTC
Reconciled Cost Of Revenue,2021-12-31 00:00:00,35209000000.0,INTC
EBITDA,2021-12-31 00:00:00,34092000000.0,INTC
EBIT,2021-12-31 00:00:00,22300000000.0,INTC
Net Interest Income,2021-12-31 00:00:00,-482000000.0,INTC
Interest Expense,2021-12-31 00:00:00,597000000.0,INTC
Interest Income,2021-12-31 00:00:00,144000000.0,INTC
Normalized Income,2021-12-31 00:00:00,19773755000.0,INTC
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,19868000000.0,INTC
Total Expenses,2021-12-31 00:00:00,56942000000.0,INTC
Total Operating Income As Reported,2021-12-31 00:00:00,19456000000.0,INTC
Diluted Average Shares,2021-12-31 00:00:00,4090000000.0,INTC
Basic Average Shares,2021-12-31 00:00:00,4059000000.0,INTC
Diluted EPS,2021-12-31 00:00:00,4.86,INTC
Basic EPS,2021-12-31 00:00:00,4.89,INTC
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,19868000000.0,INTC
Net Income Common Stockholders,2021-12-31 00:00:00,19868000000.0,INTC
Net Income,2021-12-31 00:00:00,19868000000.0,INTC
Minority Interests,2021-12-31 00:00:00,0.0,INTC
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,19868000000.0,INTC
Net Income Continuous Operations,2021-12-31 00:00:00,19868000000.0,INTC
Tax Provision,2021-12-31 00:00:00,1835000000.0,INTC
Pretax Income,2021-12-31 00:00:00,21703000000.0,INTC
Other Income Expense,2021-12-31 00:00:00,103000000.0,INTC
Other Non Operating Income Expenses,2021-12-31 00:00:00,,INTC
Special Income Charges,2021-12-31 00:00:00,-2780000000.0,INTC
Gain On Sale Of Business,2021-12-31 00:00:00,,INTC
Other Special Charges,2021-12-31 00:00:00,2291000000.0,INTC
Write Off,2021-12-31 00:00:00,441000000.0,INTC
Restructuring And Mergern Acquisition,2021-12-31 00:00:00,48000000.0,INTC
Gain On Sale Of Security,2021-12-31 00:00:00,2883000000.0,INTC
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-482000000.0,INTC
Total Other Finance Cost,2021-12-31 00:00:00,29000000.0,INTC
Interest Expense Non Operating,2021-12-31 00:00:00,597000000.0,INTC
Interest Income Non Operating,2021-12-31 00:00:00,144000000.0,INTC
Operating Income,2021-12-31 00:00:00,22082000000.0,INTC
Operating Expense,2021-12-31 00:00:00,21733000000.0,INTC
Research And Development,2021-12-31 00:00:00,15190000000.0,INTC
Selling General And Administration,2021-12-31 00:00:00,6543000000.0,INTC
Gross Profit,2021-12-31 00:00:00,43815000000.0,INTC
Cost Of Revenue,2021-12-31 00:00:00,35209000000.0,INTC
Total Revenue,2021-12-31 00:00:00,79024000000.0,INTC
Operating Revenue,2021-12-31 00:00:00,79024000000.0,INTC
Tax Effect Of Unusual Items,2020-12-31 00:00:00,,INTC
Tax Rate For Calcs,2020-12-31 00:00:00,,INTC
Normalized EBITDA,2020-12-31 00:00:00,,INTC
Total Unusual Items,2020-12-31 00:00:00,,INTC
Total Unusual Items Excluding Goodwill,2020-12-31 00:00:00,,INTC
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,,INTC
Reconciled Depreciation,2020-12-31 00:00:00,,INTC
Reconciled Cost Of Revenue,2020-12-31 00:00:00,,INTC
EBITDA,2020-12-31 00:00:00,,INTC
EBIT,2020-12-31 00:00:00,,INTC
Net Interest Income,2020-12-31 00:00:00,,INTC
Interest Expense,2020-12-31 00:00:00,,INTC
Interest Income,2020-12-31 00:00:00,,INTC
Normalized Income,2020-12-31 00:00:00,,INTC
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,,INTC
Total Expenses,2020-12-31 00:00:00,,INTC
Total Operating Income As Reported,2020-12-31 00:00:00,,INTC
Diluted Average Shares,2020-12-31 00:00:00,4232000000.0,INTC
Basic Average Shares,2020-12-31 00:00:00,4199000000.0,INTC
Diluted EPS,2020-12-31 00:00:00,4.94,INTC
Basic EPS,2020-12-31 00:00:00,4.98,INTC
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,,INTC
Net Income Common Stockholders,2020-12-31 00:00:00,,INTC
Net Income,2020-12-31 00:00:00,,INTC
Minority Interests,2020-12-31 00:00:00,,INTC
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,,INTC
Net Income Continuous Operations,2020-12-31 00:00:00,,INTC
Tax Provision,2020-12-31 00:00:00,,INTC
Pretax Income,2020-12-31 00:00:00,,INTC
Other Income Expense,2020-12-31 00:00:00,,INTC
Other Non Operating Income Expenses,2020-12-31 00:00:00,-147000000.0,INTC
Special Income Charges,2020-12-31 00:00:00,,INTC
Gain On Sale Of Business,2020-12-31 00:00:00,,INTC
Other Special Charges,2020-12-31 00:00:00,,INTC
Write Off,2020-12-31 00:00:00,,INTC
Restructuring And Mergern Acquisition,2020-12-31 00:00:00,,INTC
Gain On Sale Of Security,2020-12-31 00:00:00,,INTC
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,,INTC
Total Other Finance Cost,2020-12-31 00:00:00,,INTC
Interest Expense Non Operating,2020-12-31 00:00:00,,INTC
Interest Income Non Operating,2020-12-31 00:00:00,,INTC
Operating Income,2020-12-31 00:00:00,,INTC
Operating Expense,2020-12-31 00:00:00,,INTC
Research And Development,2020-12-31 00:00:00,,INTC
Selling General And Administration,2020-12-31 00:00:00,,INTC
Gross Profit,2020-12-31 00:00:00,,INTC
Cost Of Revenue,2020-12-31 00:00:00,,INTC
Total Revenue,2020-12-31 00:00:00,,INTC
Operating Revenue,2020-12-31 00:00:00,,INTC
Tax Effect Of Unusual Items,2024-06-30 00:00:00,0.0,SMCI
Tax Rate For Calcs,2024-06-30 00:00:00,0.052,SMCI
Normalized EBITDA,2024-06-30 00:00:00,1274476000.0,SMCI
Net Income From Continuing Operation Net Minority Interest,2024-06-30 00:00:00,1152666000.0,SMCI
Reconciled Depreciation,2024-06-30 00:00:00,40985000.0,SMCI
Reconciled Cost Of Revenue,2024-06-30 00:00:00,12927841000.0,SMCI
EBITDA,2024-06-30 00:00:00,1274476000.0,SMCI
EBIT,2024-06-30 00:00:00,1233491000.0,SMCI
Net Interest Income,2024-06-30 00:00:00,-19352000.0,SMCI
Interest Expense,2024-06-30 00:00:00,19352000.0,SMCI
Normalized Income,2024-06-30 00:00:00,1152666000.0,SMCI
Net Income From Continuing And Discontinued Operation,2024-06-30 00:00:00,1152666000.0,SMCI
Total Expenses,2024-06-30 00:00:00,13778477000.0,SMCI
Total Operating Income As Reported,2024-06-30 00:00:00,1210774000.0,SMCI
Diluted Average Shares,2024-06-30 00:00:00,6021460000.0,SMCI
Basic Average Shares,2024-06-30 00:00:00,5558780000.0,SMCI
Diluted EPS,2024-06-30 00:00:00,0.192,SMCI
Basic EPS,2024-06-30 00:00:00,0.207,SMCI
Diluted NI Availto Com Stockholders,2024-06-30 00:00:00,1154146000.0,SMCI
